# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Uelm_Ex
# 18 Uelm_Ey
# 19 Uelm_Ez
# 20 Uelm_Bx_m
# 21 Uelm_By_m
# 22 Uelm_Bz_m
# 23 ExMin
# 24 ExMinCell
# 25 ExMax
# 26 ExMaxCell
# 27 EyMin
# 28 EyMinCell
# 29 EyMax
# 30 EyMaxCell
# 31 EzMin
# 32 EzMinCell
# 33 EzMax
# 34 EzMaxCell
# 35 Bx_mMin
# 36 Bx_mMinCell
# 37 Bx_mMax
# 38 Bx_mMaxCell
# 39 By_mMin
# 40 By_mMinCell
# 41 By_mMax
# 42 By_mMaxCell
# 43 Bz_mMin
# 44 Bz_mMinCell
# 45 Bz_mMax
# 46 Bz_mMaxCell
# 47 JxMin
# 48 JxMinCell
# 49 JxMax
# 50 JxMaxCell
# 51 JyMin
# 52 JyMinCell
# 53 JyMax
# 54 JyMaxCell
# 55 JzMin
# 56 JzMinCell
# 57 JzMax
# 58 JzMaxCell
# 59 RhoMin
# 60 RhoMinCell
# 61 RhoMax
# 62 RhoMaxCell
# 63 PoyXmin
# 64 PoyXminInst
# 65 PoyXmax
# 66 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    5.6671867477e+01    3.1795819033e-03    7.5386890372e-03    2.3709686576e+00    2.3634299686e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3709686576e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3634299686e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1892113905e+00    0.0000000000e+00    1.1817572671e+00    0.0000000000e+00    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375   -9.8836267243e-01                  92    9.5572855536e-01                 112    0.0000000000e+00                 375    0.0000000000e+00                 375   -9.5054436881e-01                 112    9.8825508423e-01                  93    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3634299686e+00    1.3728698208e-04   -1.7650433469e-62    7.6630653887e-63
    5.6979866756e+01    3.1724999707e-03    7.5243541736e-03    2.3717428662e+00    2.3642185121e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3717428662e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3642185121e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1896104203e+00    0.0000000000e+00    1.1821324460e+00    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.8951335033e-01                  97    9.5553507134e-01                 117    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.5147258110e-01                 117    9.8807798545e-01                  98    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3642185121e+00    1.1692338789e-04   -2.9872451634e-61    1.2865089034e-61
    5.7287866036e+01    3.1626266871e-03    7.5013508405e-03    2.3718736300e+00    2.3643722791e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3718736300e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3643722791e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1896871293e+00    0.0000000000e+00    1.1821865007e+00    0.0000000000e+00    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.9040283186e-01                 102    9.5512354547e-01                 122    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.5218097483e-01                 122    9.8764062391e-01                 103    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    2.3643722791e+00    4.2724357056e-08   -4.9022226772e-60    2.0939220243e-60
    5.7595865316e+01    3.1667575433e-03    7.5114923584e-03    2.3719821476e+00    2.3644706552e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3719821476e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3644706552e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1897374959e+00    0.0000000000e+00    1.1822446516e+00    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.9103096769e-01                 107    9.5449462615e-01                 127    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.5266992036e-01                 127    9.8694322698e-01                 108    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3644706552e+00    3.4543265641e-05   -7.7991025121e-59    3.3034154024e-59
    5.7903864596e+01    3.1637195838e-03    7.5046641803e-03    2.3721015664e+00    2.3645969022e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721015664e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3645969022e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898012290e+00    0.0000000000e+00    1.1823003374e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.9139768325e-01                 112    9.5364901461e-01                 132    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.5293984240e-01                 132    9.8598609578e-01                 113    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    2.3645969022e+00    1.2025245547e-05   -1.2026404002e-57    5.0503929336e-58
    5.8211863875e+01    3.1632194426e-03    7.5035055273e-03    2.3721103336e+00    2.3646068281e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721103336e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646068281e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898061774e+00    0.0000000000e+00    1.1823041562e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.9150297869e-01                 117    9.5317479188e-01                 136    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.5299121979e-01                 137    9.8500084560e-01                 117    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    2.3646068281e+00    1.5031085614e-06   -1.7970606322e-56    7.4805947424e-57
    5.8519863155e+01    3.1635227703e-03    7.5043107669e-03    2.3721374277e+00    2.3646331169e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721374277e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646331169e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898195790e+00    0.0000000000e+00    1.1823178487e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.9134692867e-01                 122    9.5411879720e-01                 141    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.5282458512e-01                 142    9.8617153524e-01                 122    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    2.3646331169e+00    5.7378688414e-06   -2.6013942607e-55    1.0731722184e-55
    5.8827862435e+01    3.1629772664e-03    7.5030479695e-03    2.3721472959e+00    2.3646442479e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721472959e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646442479e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898251641e+00    0.0000000000e+00    1.1823221318e+00    0.0000000000e+00    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.9092968229e-01                 127    9.5484227942e-01                 146    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.5244052440e-01                 147    9.8708198073e-01                 127    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    2.3646442479e+00    2.7316653872e-07   -3.6469473512e-54    1.4906649501e-54
    5.9135861715e+01    3.1630903573e-03    7.5033230744e-03    2.3721494573e+00    2.3646461342e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721494573e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646461342e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898261362e+00    0.0000000000e+00    1.1823233211e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.9025146288e-01                 132    9.5534560770e-01                 151    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.5183967674e-01                 152    9.8773202527e-01                 132    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    2.3646461342e+00    8.6727327305e-07   -4.9496720323e-53    2.0040204612e-53
    5.9443860994e+01    3.1630155848e-03    7.5031571931e-03    2.3721530899e+00    2.3646499327e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721530899e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646499327e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898280602e+00    0.0000000000e+00    1.1823250297e+00    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.8931256778e-01                 137    9.5562920584e-01                 156    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.5102273391e-01                 157    9.8812158658e-01                 137    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    2.3646499327e+00    3.9511928529e-07   -6.5008232708e-52    2.6064302546e-52
    5.9751860274e+01    3.1629959823e-03    7.5031115735e-03    2.3721533684e+00    2.3646502568e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721533684e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646502568e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898282216e+00    0.0000000000e+00    1.1823251468e+00    0.0000000000e+00    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375   -9.8812492887e-01                 141    9.5569355189e-01                 161    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.5030882798e-01                 161    9.8825065675e-01                 142    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646502568e+00    3.6064420508e-08   -8.2584966834e-51    3.2778930009e-51
    6.0059859554e+01    3.1630009043e-03    7.5031252157e-03    2.3721539901e+00    2.3646508649e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721539901e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646508649e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898285323e+00    0.0000000000e+00    1.1823254578e+00    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.8932142096e-01                 146    9.5553917789e-01                 166    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.5127634888e-01                 166    9.8811930220e-01                 147    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    2.3646508649e+00    1.2060147136e-07   -1.0142387773e-49    3.9838131484e-50
    6.0367858834e+01    3.1629900642e-03    7.5030999974e-03    2.3721541469e+00    2.3646510469e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721541469e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646510469e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286234e+00    0.0000000000e+00    1.1823255235e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.9025676095e-01                 151    9.5516666947e-01                 171    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5202400837e-01                 171    9.8772766344e-01                 152    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646510469e+00    7.5734729827e-10   -1.2034190753e-48    4.6759700930e-49
    6.0675858113e+01    3.1629924094e-03    7.5031057576e-03    2.3721542092e+00    2.3646511034e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542092e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511034e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286526e+00    0.0000000000e+00    1.1823255566e+00    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.9093078650e-01                 156    9.5457666556e-01                 176    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.5255216705e-01                 176    9.8707595498e-01                 157    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    2.3646511034e+00    1.9392316666e-08   -1.3785434663e-47    5.2964040477e-48
    6.0983857393e+01    3.1629904666e-03    7.5031012937e-03    2.3721542550e+00    2.3646511537e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542550e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511537e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286779e+00    0.0000000000e+00    1.1823255770e+00    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.9134341005e-01                 161    9.5376985795e-01                 181    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.5286123998e-01                 181    9.8616446509e-01                 162    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511537e+00    2.2309749554e-09   -1.5233180471e-46    5.7841670399e-47
    6.1291856673e+01    3.1629906715e-03    7.5031017949e-03    2.3721542597e+00    2.3646511579e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542597e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511579e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286801e+00    0.0000000000e+00    1.1823255796e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.9149461874e-01                 166    9.5293613634e-01                 185    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.5295169637e-01                 186    9.8499355562e-01                 167    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    2.3646511579e+00    2.0363750023e-09   -1.6222074943e-45    6.0841246255e-46
    6.1599855953e+01    3.1629904735e-03    7.5031013515e-03    2.3721542680e+00    2.3646511667e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542680e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511667e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286846e+00    0.0000000000e+00    1.1823255834e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.9138447429e-01                 171    9.5391957414e-01                 190    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.5282405922e-01                 191    9.8597614718e-01                 171    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646511667e+00    7.5332757098e-10   -1.6629240059e-44    6.1562682754e-45
    6.1907855233e+01    3.1629904548e-03    7.5031013087e-03    2.3721542686e+00    2.3646511673e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542686e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511673e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286849e+00    0.0000000000e+00    1.1823255837e+00    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.9101311284e-01                 176    9.5468244627e-01                 195    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.5247890504e-01                 196    9.8693228527e-01                 176    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511673e+00    1.5570646696e-10   -1.6387001575e-43    5.9835554008e-44
    6.2215854512e+01    3.1629904434e-03    7.5031012852e-03    2.3721542697e+00    2.3646511684e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542697e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511684e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286855e+00    0.0000000000e+00    1.1823255842e+00    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.9038074479e-01                 181    9.5522511216e-01                 200    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.5191686345e-01                 201    9.8762805493e-01                 181    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511684e+00    1.4247252205e-10   -1.5498125464e-42    5.5763383612e-43
    6.2523853792e+01    3.1629904354e-03    7.5031012667e-03    2.3721542698e+00    2.3646511685e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542698e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511685e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286855e+00    0.0000000000e+00    1.1823255843e+00    0.0000000000e+00    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.8948765462e-01                 186    9.5554798587e-01                 205    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5113861683e-01                 206    9.8806336092e-01                 186    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511685e+00    9.7777724847e-12   -1.4039364156e-41    4.9720511636e-42
    6.2831853072e+01    3.1629904354e-03    7.5031012670e-03    2.3721542699e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542699e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286856e+00    0.0000000000e+00    1.1823255843e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 525    0.0000000000e+00                 525   -9.8833420064e-01                 191    9.5565153580e-01                 210    0.0000000000e+00                 375    0.0000000000e+00                 375   -9.5014489998e-01                 211    9.8823818240e-01                 191    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646511687e+00    1.9869831022e-11   -1.2151591946e-40    4.2298848784e-41
    6.3139852352e+01    3.1629904340e-03    7.5031012639e-03    2.3721542699e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542699e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286856e+00    0.0000000000e+00    1.1823255843e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.8912143694e-01                 195    9.5553628436e-01                 215    0.0000000000e+00                 525    0.0000000000e+00                 525   -9.5107309248e-01                 215    9.8815257285e-01                 196    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 300    0.0000000000e+00                 300    2.3646511687e+00    6.3730366806e-13   -1.0018022746e-39    3.4214188527e-40
    6.3447851631e+01    3.1629904341e-03    7.5031012641e-03    2.3721542700e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542700e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286856e+00    0.0000000000e+00    1.1823255843e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.9010262697e-01                 200    9.5520280766e-01                 220    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5186002315e-01                 220    9.8780665989e-01                 201    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    2.3646511687e+00    2.2715157093e-12   -7.8350208078e-39    2.6192128162e-39
    6.3755850911e+01    3.1629904339e-03    7.5031012637e-03    2.3721542700e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542700e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898286856e+00    0.0000000000e+00    1.1823255843e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.9082253607e-01                 205    9.5465173510e-01                 225    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.5242740214e-01                 225    9.8720064516e-01                 206    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    2.3646511687e+00    6.0775830580e-14   -5.7818896466e-38    1.8858720156e-38
